session_duration_sec,pages_viewed,clicks,ad_impressions,device_type,traffic_source,cart_additions,past_purchases,conversion
1905,21,68,311,Mobile,Organic,12,5,1
2349,21,79,50,Desktop,GoogleAds,15,44,1
3416,21,59,331,Mobile,Email,11,0,1
741,32,95,11,Desktop,Instagram,6,12,1
2173,5,21,396,Desktop,Organic,13,36,1
2882,39,42,424,Desktop,Email,17,34,1
3130,9,31,48,Mobile,Email,18,43,1
694,18,12,377,Mobile,GoogleAds,12,25,1
91,21,37,56,Tablet,Email,1,41,0
2891,8,25,8,Tablet,Facebook,18,8,1
2390,34,80,472,Tablet,Email,3,16,0
2614,10,4,14,Tablet,Organic,13,37,1
2392,24,48,215,Desktop,Email,1,45,0
541,24,96,370,Mobile,Instagram,17,34,0
1993,32,90,440,Desktop,Facebook,18,24,1
230,33,4,245,Mobile,Organic,18,49,0
644,38,70,54,Mobile,Organic,3,6,0
1779,34,47,484,Desktop,GoogleAds,18,40,1
2380,11,17,273,Desktop,GoogleAds,2,46,0
1884,31,94,429,Mobile,Facebook,7,30,1
12,18,5,389,Tablet,Organic,3,31,0
1727,23,65,131,Tablet,Instagram,2,47,0
215,22,76,9,Mobile,Email,4,18,0
1865,18,41,212,Desktop,Email,10,16,1
49,39,51,122,Desktop,Email,18,5,0
2116,20,10,114,Mobile,GoogleAds,18,24,1
3008,13,25,20,Desktop,Organic,16,32,1
2631,1,20,499,Mobile,Organic,1,18,0
653,4,65,339,Mobile,Instagram,19,14,1
1540,24,39,21,Mobile,GoogleAds,8,34,1
1917,36,55,208,Desktop,Instagram,2,48,0
2900,36,50,33,Tablet,Organic,9,31,1
3203,2,19,133,Mobile,Email,8,37,1
3560,28,80,408,Desktop,GoogleAds,19,35,1
2676,26,79,191,Tablet,GoogleAds,3,31,0
2153,23,56,463,Mobile,GoogleAds,6,31,1
3495,15,4,26,Tablet,Email,11,39,1
3316,36,13,364,Desktop,GoogleAds,10,35,1
907,27,23,89,Tablet,Facebook,14,33,1
1095,6,67,92,Tablet,GoogleAds,19,9,1
1289,35,51,33,Desktop,Email,13,43,1
2618,39,47,238,Mobile,GoogleAds,6,32,1
2962,38,87,18,Desktop,Facebook,14,43,1
2405,35,46,274,Desktop,Facebook,13,9,1
680,36,59,422,Mobile,GoogleAds,10,43,1
3205,10,72,289,Mobile,Organic,9,34,1
1515,30,2,27,Desktop,Organic,18,21,1
2374,38,8,305,Mobile,Instagram,2,22,0
3585,29,81,434,Mobile,Facebook,11,6,1
728,39,99,399,Desktop,Organic,12,20,1
1081,4,82,108,Desktop,Instagram,6,0,1
3490,5,23,461,Desktop,Organic,11,12,1
1965,4,3,436,Desktop,GoogleAds,1,8,0
1169,36,8,226,Tablet,Facebook,0,47,0
3282,16,96,324,Tablet,Organic,5,49,1
259,25,0,355,Mobile,GoogleAds,18,46,0
2371,14,34,19,Tablet,Instagram,5,19,1
1902,11,73,223,Tablet,GoogleAds,12,46,1
3449,29,11,281,Tablet,Instagram,3,46,0
3510,34,17,104,Mobile,Organic,13,9,1
1863,22,77,332,Tablet,Email,15,25,1
2864,14,9,332,Desktop,GoogleAds,1,49,0
1513,24,73,362,Desktop,Email,8,46,1
3395,39,17,409,Mobile,Facebook,12,43,1
3581,26,23,289,Mobile,Email,13,0,1
3436,36,0,444,Mobile,Facebook,13,44,1
2542,39,93,37,Tablet,Organic,4,16,1
1244,16,78,348,Mobile,Organic,1,16,0
53,38,71,380,Mobile,GoogleAds,4,38,0
2628,32,98,244,Mobile,Email,5,42,1
592,6,81,43,Desktop,Facebook,1,11,0
3173,34,15,126,Mobile,Facebook,0,40,0
1298,8,84,9,Desktop,Email,15,14,1
2952,30,14,14,Desktop,Organic,8,0,1
229,27,61,131,Mobile,Organic,13,31,0
1935,7,4,325,Mobile,Facebook,8,10,1
2982,27,44,184,Tablet,GoogleAds,4,4,1
3523,25,51,282,Mobile,Organic,14,17,1
2458,15,70,383,Mobile,Instagram,9,49,1
3481,25,6,53,Mobile,Facebook,14,17,1
2784,22,26,41,Mobile,Email,16,22,1
1000,18,88,338,Mobile,Email,2,6,0
2956,12,85,358,Mobile,Facebook,7,45,1
1822,23,12,21,Tablet,Facebook,3,25,0
867,39,16,377,Tablet,Organic,10,0,1
813,25,43,295,Mobile,Facebook,18,27,1
499,10,12,208,Tablet,Facebook,13,19,0
3566,30,89,488,Desktop,Instagram,17,40,1
1790,10,72,151,Tablet,Email,1,47,0
1503,34,4,477,Desktop,Organic,8,22,1
2995,13,32,458,Mobile,GoogleAds,9,31,1
2901,29,3,442,Desktop,Organic,12,37,1
1715,38,91,69,Mobile,Email,18,38,1
3526,9,25,331,Tablet,GoogleAds,3,17,0
3350,13,67,413,Desktop,Facebook,15,32,1
2324,37,15,318,Desktop,Instagram,11,24,1
63,14,21,437,Desktop,Instagram,15,31,0
2585,37,35,301,Mobile,Email,16,47,1
625,9,57,27,Mobile,Email,15,49,1
1092,8,54,116,Tablet,Instagram,6,49,1
1858,39,34,418,Tablet,GoogleAds,1,27,0
3121,3,24,142,Mobile,GoogleAds,8,12,1
3318,33,71,41,Tablet,Organic,11,18,1
964,32,80,106,Desktop,Facebook,12,2,1
2443,7,60,74,Desktop,GoogleAds,13,26,1
1639,19,17,60,Desktop,Facebook,11,16,1
2791,34,57,298,Tablet,Email,2,42,0
2773,14,75,122,Desktop,GoogleAds,15,28,1
659,19,56,435,Desktop,GoogleAds,17,48,1
2357,26,96,203,Mobile,GoogleAds,2,43,0
404,17,86,11,Mobile,Organic,8,43,0
3288,28,62,419,Tablet,Email,14,47,1
1369,19,11,147,Mobile,Instagram,7,32,1
2650,27,10,216,Tablet,Organic,9,27,1
2571,19,12,374,Tablet,Organic,2,19,0
3259,33,34,321,Mobile,GoogleAds,4,44,1
2453,7,26,460,Mobile,Organic,5,33,1
380,29,88,445,Tablet,Instagram,13,15,0
867,5,66,303,Tablet,Organic,18,38,1
800,30,88,14,Tablet,Organic,17,1,1
667,8,44,67,Desktop,GoogleAds,6,49,1
3399,12,73,180,Desktop,Email,3,27,0
2793,13,80,365,Mobile,Instagram,2,16,0
1402,26,66,242,Desktop,GoogleAds,12,47,1
393,18,21,160,Desktop,Organic,3,19,0
2119,20,77,464,Tablet,Instagram,8,17,1
2562,16,90,486,Desktop,Facebook,5,27,1
248,37,41,10,Mobile,Organic,10,27,0
204,3,19,124,Desktop,Email,8,15,0
2735,27,47,273,Desktop,Organic,8,32,1
3303,15,17,241,Desktop,Email,18,20,1
2118,34,76,424,Mobile,Facebook,0,4,0
1162,22,69,452,Mobile,GoogleAds,3,46,0
3047,23,73,447,Tablet,GoogleAds,0,44,0
2742,4,92,143,Desktop,GoogleAds,12,36,1
2025,23,5,353,Tablet,Instagram,15,17,1
165,9,38,167,Tablet,Email,11,4,0
3459,24,10,57,Mobile,Organic,0,47,0
932,21,24,138,Tablet,Instagram,14,42,1
2925,16,93,327,Desktop,Instagram,4,10,1
2960,25,54,353,Tablet,Organic,0,21,0
1619,26,83,17,Mobile,Facebook,16,22,1
3056,9,57,332,Mobile,GoogleAds,7,25,1
3518,15,36,273,Mobile,Facebook,7,26,1
984,39,15,367,Desktop,Facebook,14,2,1
1240,33,94,376,Tablet,GoogleAds,11,41,1
2445,1,92,400,Desktop,Facebook,15,1,1
3561,5,69,375,Mobile,Instagram,17,16,1
1824,9,92,334,Desktop,Organic,2,2,0
2944,6,95,3,Mobile,Instagram,3,2,0
847,28,72,243,Desktop,Instagram,14,39,1
2017,26,36,108,Desktop,Email,13,15,1
1373,28,52,51,Tablet,GoogleAds,0,11,0
2397,15,86,370,Tablet,GoogleAds,19,0,1
213,6,15,350,Mobile,Instagram,16,3,0
170,27,17,174,Tablet,GoogleAds,16,16,0
401,38,18,116,Tablet,Email,17,18,0
778,4,43,183,Desktop,Organic,0,3,0
2632,11,1,361,Mobile,Facebook,1,46,0
2591,21,57,355,Desktop,GoogleAds,15,38,1
1103,30,9,154,Desktop,Instagram,13,19,1
2950,18,75,247,Tablet,GoogleAds,19,48,1
414,35,45,76,Tablet,Instagram,19,40,0
617,3,81,415,Mobile,Facebook,17,38,1
1624,12,18,244,Tablet,GoogleAds,8,3,1
1550,27,37,81,Desktop,Facebook,13,16,1
2885,30,36,229,Tablet,Instagram,12,14,1
3201,21,90,72,Mobile,Email,13,40,1
1847,38,77,403,Mobile,Email,18,27,1
699,21,44,218,Desktop,Organic,16,15,1
2959,38,33,452,Desktop,Instagram,7,5,1
1250,15,1,399,Tablet,Instagram,3,27,0
2113,18,43,243,Mobile,Instagram,8,31,1
375,29,96,367,Desktop,Email,10,16,0
1732,38,82,314,Tablet,Email,6,24,1
3585,21,26,78,Tablet,Email,14,38,1
464,17,47,158,Tablet,GoogleAds,17,16,0
113,18,93,48,Desktop,GoogleAds,19,45,0
86,37,6,312,Desktop,Email,4,14,0
239,38,26,298,Tablet,Facebook,15,49,0
1947,12,84,24,Tablet,GoogleAds,11,17,1
3339,11,70,110,Desktop,GoogleAds,16,45,1
3345,20,88,52,Mobile,GoogleAds,14,19,1
2388,9,17,427,Tablet,GoogleAds,18,22,1
1215,1,32,290,Mobile,Organic,6,4,1
902,3,32,444,Mobile,GoogleAds,11,38,1
1583,21,95,467,Desktop,Facebook,16,11,1
2745,23,24,259,Desktop,Organic,6,16,1
2084,9,13,324,Mobile,GoogleAds,10,29,1
3357,19,37,139,Desktop,Instagram,0,18,0
1685,19,37,397,Mobile,Organic,16,31,1
308,23,3,306,Mobile,GoogleAds,6,15,0
966,27,61,338,Desktop,Facebook,1,1,0
2856,27,81,275,Desktop,Email,10,11,1
1124,39,9,44,Tablet,GoogleAds,15,48,1
2537,36,34,417,Desktop,Instagram,14,2,1
2630,12,98,422,Tablet,Facebook,7,7,1
2515,27,22,259,Desktop,Organic,14,36,1
1484,34,88,113,Desktop,Facebook,6,23,1
374,33,64,227,Desktop,GoogleAds,4,48,0
2916,28,81,65,Desktop,Instagram,7,24,1
1708,31,78,163,Mobile,Facebook,1,24,0
360,32,24,164,Desktop,Facebook,5,13,0
3481,20,95,166,Mobile,Email,3,45,0
2310,35,52,39,Desktop,Email,6,35,1
2838,31,83,153,Desktop,GoogleAds,5,14,1
1914,31,16,320,Mobile,Organic,4,31,1
2860,38,56,360,Desktop,Organic,4,1,1
1021,22,74,269,Tablet,Instagram,17,20,1
2516,9,76,324,Tablet,GoogleAds,10,3,1
2974,9,88,326,Desktop,Organic,7,28,1
508,15,19,75,Tablet,Facebook,19,48,0
959,13,24,257,Tablet,GoogleAds,10,28,1
2004,22,41,200,Tablet,Facebook,18,22,1
2056,16,44,438,Tablet,Instagram,18,2,1
517,32,30,98,Mobile,GoogleAds,1,20,0
1337,2,64,104,Mobile,Instagram,9,15,1
2558,26,51,372,Mobile,Email,6,43,1
2860,14,79,393,Tablet,Instagram,11,19,1
2655,38,91,164,Tablet,Email,1,34,0
175,34,20,113,Mobile,GoogleAds,6,4,0
3496,8,29,103,Tablet,Facebook,18,47,1
2519,36,2,490,Mobile,Facebook,0,25,0
929,21,97,37,Mobile,Facebook,10,6,1
123,28,69,106,Mobile,Instagram,7,15,0
3514,6,42,187,Tablet,GoogleAds,7,16,1
1001,20,28,364,Mobile,GoogleAds,13,1,1
3437,31,2,21,Desktop,Email,12,11,1
1961,33,57,148,Mobile,GoogleAds,9,12,1
2264,7,32,486,Mobile,Facebook,16,4,1
1268,8,74,129,Desktop,GoogleAds,5,15,1
3523,9,44,483,Tablet,Email,19,27,1
3436,2,68,187,Mobile,GoogleAds,13,7,1
524,17,31,284,Desktop,GoogleAds,7,27,0
1241,37,81,199,Tablet,Facebook,6,45,1
718,17,83,235,Desktop,GoogleAds,4,7,1
3206,38,51,440,Mobile,Instagram,5,28,1
2195,35,63,108,Desktop,Email,7,17,1
348,39,39,9,Tablet,Email,2,43,0
2594,30,91,449,Mobile,Email,8,42,1
77,6,12,420,Desktop,GoogleAds,9,15,0
1606,4,89,226,Tablet,Instagram,0,25,0
1574,37,79,418,Tablet,Email,6,21,1
392,35,88,209,Mobile,Organic,19,14,0
28,9,73,245,Mobile,Facebook,5,12,0
2740,6,28,288,Mobile,Organic,12,21,1
3531,13,62,66,Mobile,Organic,6,20,1
2131,22,83,356,Desktop,Email,7,49,1
582,28,25,153,Tablet,Organic,4,23,0
2996,30,95,491,Mobile,Organic,11,0,1
1309,36,58,435,Mobile,Instagram,5,28,1
3129,2,48,191,Mobile,Facebook,14,0,1
2268,36,52,218,Desktop,GoogleAds,3,0,0
2912,8,87,429,Tablet,Email,16,8,1
1953,9,30,154,Tablet,Email,13,20,1
660,1,11,277,Mobile,Organic,6,13,1
1655,13,57,82,Tablet,GoogleAds,12,27,1
1003,15,35,221,Desktop,GoogleAds,9,17,1
2752,32,9,435,Tablet,GoogleAds,17,32,1
2597,34,5,280,Mobile,Email,1,42,0
3272,31,6,111,Tablet,Email,11,1,1
1348,14,30,92,Desktop,Instagram,12,33,1
910,14,90,12,Desktop,Email,6,23,1
1694,29,71,139,Tablet,Email,17,18,1
2837,19,2,155,Tablet,Instagram,10,1,1
1595,27,46,23,Mobile,Email,9,5,1
1933,9,84,417,Mobile,Organic,5,14,1
1791,37,0,464,Mobile,Organic,13,10,1
1146,37,44,220,Tablet,Instagram,19,15,1
2227,28,53,348,Desktop,Instagram,4,20,1
3549,24,49,237,Desktop,Organic,19,26,1
1954,28,78,253,Tablet,GoogleAds,5,21,1
1047,36,6,422,Desktop,Email,8,2,1
1748,18,62,183,Desktop,Facebook,4,2,1
297,25,14,198,Tablet,Facebook,4,20,0
2246,35,88,170,Desktop,Instagram,18,42,1
2971,4,66,123,Tablet,Facebook,12,5,1
3236,14,29,413,Mobile,GoogleAds,4,24,1
1600,39,77,34,Desktop,Facebook,13,40,1
2751,26,67,381,Tablet,Organic,1,36,0
1755,8,35,313,Desktop,Instagram,4,29,1
2945,24,66,3,Desktop,Facebook,11,38,1
2528,16,4,6,Mobile,Email,19,19,1
1108,20,24,304,Tablet,Instagram,6,0,1
2334,15,94,102,Mobile,GoogleAds,2,34,0
949,7,10,192,Desktop,Organic,8,42,1
3424,17,71,376,Desktop,Facebook,14,25,1
1458,22,89,13,Desktop,Organic,14,20,1
580,22,65,36,Tablet,GoogleAds,7,9,0
3592,12,27,463,Mobile,Facebook,15,44,1
2914,18,59,70,Tablet,Instagram,1,28,0
1010,15,9,289,Desktop,Instagram,19,2,1
1215,37,49,105,Mobile,Email,0,42,0
2515,16,38,204,Desktop,GoogleAds,3,40,0
927,5,36,313,Mobile,Facebook,3,42,0
1884,2,62,55,Tablet,Organic,5,40,1
842,28,60,107,Tablet,Organic,2,12,0
3145,27,84,141,Tablet,Facebook,7,8,1
2896,31,91,225,Tablet,GoogleAds,1,45,0
3341,36,37,307,Tablet,GoogleAds,16,15,1
2250,1,32,348,Mobile,Organic,11,48,1
1688,29,74,309,Mobile,Facebook,11,46,1
625,1,44,36,Desktop,Facebook,14,27,1
415,8,43,133,Mobile,Organic,17,27,0
1759,16,0,375,Desktop,Facebook,8,10,1
3000,28,52,25,Tablet,Facebook,4,43,1
2778,22,46,337,Mobile,Instagram,2,29,0
102,18,32,37,Mobile,Instagram,16,10,0
2487,22,66,19,Tablet,Email,11,28,1
663,12,89,35,Tablet,Email,13,49,1
3515,19,14,363,Tablet,GoogleAds,7,11,1
3485,25,13,418,Desktop,Instagram,8,7,1
443,5,22,310,Desktop,Instagram,1,9,0
1145,34,53,430,Mobile,Instagram,1,34,0
384,39,7,6,Tablet,Instagram,15,35,0
3140,10,53,467,Mobile,GoogleAds,19,12,1
1076,7,35,385,Tablet,Organic,10,26,1
216,37,83,199,Tablet,GoogleAds,19,39,0
789,15,51,34,Tablet,Organic,9,1,1
1329,24,5,56,Tablet,Email,7,27,1
1151,26,96,256,Tablet,Instagram,6,33,1
541,26,27,211,Desktop,Organic,0,20,0
3303,26,49,97,Mobile,GoogleAds,9,5,1
2223,10,37,282,Tablet,Organic,18,38,1
2700,17,29,489,Desktop,Facebook,4,25,1
3237,14,80,241,Desktop,Email,7,35,1
3265,2,72,170,Tablet,Email,8,39,1
99,13,91,347,Tablet,Instagram,12,17,0
1127,27,53,294,Desktop,Instagram,13,41,1
22,9,70,410,Tablet,GoogleAds,5,42,0
3030,7,45,227,Desktop,Organic,10,38,1
1867,10,27,315,Tablet,Facebook,8,4,1
814,9,16,127,Desktop,Email,12,25,1
954,22,47,468,Tablet,Organic,3,10,0
2799,23,43,280,Desktop,Facebook,1,49,0
1867,7,59,367,Mobile,Organic,1,15,0
3519,9,59,21,Tablet,Instagram,12,18,1
1620,27,4,316,Tablet,Email,18,4,1
2933,24,68,246,Desktop,Facebook,0,6,0
1969,29,77,90,Tablet,Instagram,5,2,1
3231,17,69,404,Mobile,GoogleAds,7,24,1
2717,20,6,6,Mobile,GoogleAds,16,9,1
3089,7,52,451,Desktop,Instagram,2,4,0
1062,7,16,266,Desktop,Facebook,5,31,1
305,28,58,396,Tablet,Facebook,18,31,0
3043,19,8,97,Desktop,Email,6,4,1
935,20,94,150,Mobile,Instagram,14,42,1
649,39,21,446,Mobile,GoogleAds,5,18,1
2397,7,44,445,Tablet,Instagram,17,11,1
637,6,72,80,Mobile,Organic,9,30,1
2496,25,58,17,Desktop,Facebook,3,16,0
1177,13,79,138,Tablet,Organic,4,21,1
951,39,99,140,Tablet,GoogleAds,17,46,1
839,22,97,339,Tablet,Facebook,9,49,1
1780,17,12,40,Desktop,GoogleAds,9,40,1
2576,22,82,407,Tablet,GoogleAds,9,21,1
985,34,11,168,Tablet,GoogleAds,6,48,1
3126,8,35,74,Mobile,Email,19,25,1
964,18,9,74,Mobile,GoogleAds,13,30,1
1272,24,15,50,Tablet,GoogleAds,7,42,1
961,2,91,10,Desktop,Organic,8,5,1
953,2,18,103,Desktop,Organic,4,11,1
2212,27,5,350,Desktop,Organic,7,42,1
1214,14,3,388,Desktop,Facebook,19,26,1
3296,39,29,385,Mobile,Email,4,16,1
2145,12,94,299,Desktop,Facebook,19,9,1
3337,32,45,339,Desktop,Email,17,44,1
1544,28,26,389,Tablet,Email,3,4,0
1106,28,44,478,Desktop,Instagram,10,3,1
2988,25,84,474,Desktop,Instagram,19,38,1
188,4,36,104,Desktop,Instagram,10,14,0
2269,26,8,290,Desktop,Email,13,1,1
1838,36,60,450,Mobile,Email,12,48,1
1267,3,34,280,Tablet,Facebook,3,7,0
474,1,46,142,Mobile,Email,15,15,0
1784,17,20,297,Tablet,GoogleAds,5,19,1
3304,7,16,170,Tablet,GoogleAds,12,23,1
2688,5,54,13,Tablet,Email,19,34,1
2882,19,87,157,Tablet,GoogleAds,4,16,1
3345,39,94,449,Mobile,Email,18,4,1
1240,34,5,174,Tablet,Instagram,9,13,1
2664,35,34,162,Desktop,Email,4,13,1
894,16,49,447,Desktop,Instagram,13,45,1
2423,39,36,132,Tablet,Organic,3,42,0
2333,27,12,28,Desktop,GoogleAds,5,30,1
2437,38,24,83,Desktop,Organic,4,19,1
1342,25,95,385,Tablet,GoogleAds,1,12,0
1664,26,0,420,Tablet,Organic,5,8,1
3349,14,48,363,Tablet,Email,1,33,0
954,14,34,269,Mobile,Organic,11,11,1
3145,14,82,251,Tablet,GoogleAds,3,39,0
2867,25,52,370,Tablet,Facebook,12,15,1
3431,36,51,106,Mobile,GoogleAds,16,0,1
934,4,53,261,Desktop,Facebook,5,15,1
1948,15,75,353,Mobile,Email,2,5,0
503,32,46,14,Desktop,GoogleAds,12,19,0
1556,18,42,80,Mobile,Organic,2,5,0
3179,14,19,376,Tablet,Email,19,34,1
1979,1,32,160,Mobile,GoogleAds,8,40,1
1104,20,92,178,Tablet,Email,3,2,0
2421,10,15,155,Desktop,Facebook,1,20,0
2627,10,77,35,Tablet,Email,4,6,1
1835,24,6,259,Mobile,Organic,7,13,1
772,34,69,260,Mobile,GoogleAds,1,29,0
2333,28,20,135,Desktop,Facebook,4,21,1
59,27,35,461,Tablet,Email,5,13,0
3439,1,85,489,Desktop,Instagram,6,24,1
2785,33,53,131,Tablet,Facebook,12,2,1
915,4,18,81,Tablet,Facebook,8,4,1
2985,7,24,367,Desktop,Organic,6,4,1
573,9,66,59,Desktop,Organic,3,41,0
792,16,99,74,Tablet,Email,4,8,1
2542,5,52,239,Desktop,Instagram,2,47,0
3165,34,97,129,Tablet,Facebook,16,40,1
2050,23,74,412,Desktop,Email,18,37,1
1841,25,47,315,Desktop,Instagram,12,36,1
593,13,41,374,Desktop,Email,0,3,0
1329,24,46,437,Mobile,Facebook,4,19,1
245,11,90,138,Desktop,Email,8,20,0
2113,17,41,455,Mobile,Organic,3,49,0
1952,37,1,103,Tablet,Organic,9,47,1
369,13,5,387,Tablet,GoogleAds,13,23,0
1940,27,45,391,Desktop,Instagram,9,6,1
119,20,65,9,Mobile,Facebook,0,45,0
201,33,80,232,Tablet,Instagram,18,48,0
913,32,39,99,Mobile,Organic,16,7,1
1126,8,57,218,Mobile,Facebook,19,10,1
871,29,77,453,Tablet,GoogleAds,14,48,1
2625,19,73,397,Mobile,Organic,5,45,1
1093,6,32,237,Mobile,Organic,6,8,1
659,39,61,222,Tablet,Instagram,0,5,0
48,21,11,168,Desktop,Email,4,39,0
3130,22,95,370,Desktop,Instagram,19,16,1
3501,10,48,62,Mobile,Organic,19,12,1
646,10,87,318,Desktop,Instagram,6,44,1
1046,29,77,487,Tablet,Email,1,16,0
45,16,4,10,Tablet,GoogleAds,2,1,0
2158,1,50,234,Tablet,Facebook,1,29,0
3167,17,68,87,Mobile,Organic,15,31,1
3597,30,31,267,Tablet,Instagram,16,49,1
3304,26,48,204,Mobile,Organic,11,35,1
1371,19,96,318,Mobile,Facebook,4,6,1
1993,21,59,333,Tablet,Instagram,3,15,0
175,17,45,360,Tablet,GoogleAds,15,18,0
2440,21,67,241,Mobile,Facebook,17,14,1
1889,19,93,56,Tablet,Email,12,13,1
3457,7,40,110,Desktop,Email,19,44,1
3552,17,80,49,Mobile,Organic,8,6,1
2847,1,66,243,Mobile,Email,15,46,1
40,37,12,16,Tablet,Instagram,2,32,0
3456,6,99,73,Tablet,Email,16,33,1
20,26,17,372,Mobile,GoogleAds,19,23,0
2021,2,86,202,Mobile,Instagram,9,34,1
3383,32,98,93,Mobile,Organic,19,20,1
2153,5,96,137,Tablet,Organic,3,23,0
3271,37,50,33,Mobile,Email,0,36,0
2510,31,35,88,Desktop,Email,15,15,1
2249,12,80,419,Desktop,Organic,10,16,1
495,35,33,203,Tablet,Instagram,18,28,0
1299,30,11,39,Mobile,Facebook,7,17,1
1457,6,4,114,Mobile,Organic,4,47,1
3209,15,47,333,Desktop,GoogleAds,7,10,1
2295,15,90,247,Mobile,Instagram,17,2,1
1953,16,39,343,Tablet,Facebook,14,41,1
3436,20,12,409,Tablet,Facebook,17,17,1
1973,13,25,370,Tablet,Instagram,12,15,1
3193,31,13,208,Mobile,Organic,14,40,1
1861,34,95,312,Mobile,Facebook,12,0,1
1479,29,10,432,Desktop,GoogleAds,2,42,0
1376,3,37,469,Desktop,Instagram,11,42,1
3226,9,79,394,Tablet,Email,11,26,1
3146,11,56,297,Mobile,Organic,9,30,1
3328,11,21,360,Mobile,Instagram,0,44,0
2792,25,15,211,Tablet,GoogleAds,5,27,1
1000,22,76,355,Tablet,Facebook,18,39,1
3571,9,75,59,Desktop,Organic,12,26,1
834,20,81,156,Desktop,Organic,0,8,0
1472,21,28,122,Tablet,Instagram,18,37,1
2163,10,81,120,Mobile,Instagram,5,35,1
2238,22,1,297,Desktop,GoogleAds,0,40,0
2241,29,53,322,Tablet,Email,16,26,1
235,9,1,435,Mobile,Instagram,16,46,0
786,5,2,62,Tablet,Instagram,10,49,1
2847,11,92,158,Mobile,Instagram,19,25,1
1122,1,55,40,Desktop,GoogleAds,11,26,1
697,1,71,242,Mobile,Facebook,12,3,1
539,39,10,40,Mobile,Email,17,47,0
3452,5,75,453,Tablet,GoogleAds,0,37,0
981,22,31,358,Mobile,Instagram,2,11,0
945,26,3,190,Desktop,Facebook,16,46,1
1432,6,8,234,Tablet,Instagram,6,14,1
2163,32,87,15,Tablet,GoogleAds,16,46,1
1304,11,55,124,Tablet,Organic,15,47,1
2008,10,15,228,Tablet,Instagram,11,29,1
2888,39,80,387,Tablet,Facebook,7,13,1
1536,34,85,280,Tablet,Email,10,7,1
688,31,70,425,Tablet,Organic,2,27,0
2906,12,9,447,Desktop,Instagram,11,30,1
3113,16,92,48,Desktop,Instagram,3,1,0
2450,38,35,189,Tablet,Facebook,8,14,1
49,3,23,304,Mobile,Organic,16,39,0
2717,2,63,47,Tablet,Organic,15,42,1
3299,5,55,184,Tablet,Organic,11,47,1
3038,11,77,105,Tablet,Instagram,14,7,1
1115,25,77,369,Mobile,Organic,14,4,1
854,35,88,460,Desktop,Instagram,0,3,0
1753,35,21,247,Mobile,Instagram,2,11,0
2258,22,51,264,Mobile,Organic,1,9,0
456,37,49,206,Mobile,GoogleAds,16,3,0
3509,22,46,18,Mobile,Email,11,9,1
3119,11,22,364,Tablet,Email,4,28,1
1244,32,95,251,Desktop,GoogleAds,10,27,1
2501,35,89,238,Mobile,Organic,18,28,1
1360,31,90,340,Desktop,Instagram,14,18,1
2818,8,75,407,Tablet,Facebook,6,42,1
236,20,82,453,Tablet,GoogleAds,7,12,0
57,34,18,321,Desktop,Email,9,33,0
3099,4,51,365,Tablet,Email,5,45,1
2969,18,33,302,Desktop,Instagram,14,19,1
1472,4,95,66,Mobile,Email,9,17,1
1840,20,28,336,Tablet,Email,16,47,1
196,9,60,453,Tablet,Instagram,5,35,0
2402,16,84,150,Desktop,Organic,18,0,1
2281,26,34,193,Tablet,Email,19,25,1
2887,38,4,396,Mobile,Organic,19,2,1
2545,25,75,147,Tablet,Facebook,5,43,1
1942,4,6,406,Tablet,Organic,13,2,1
2934,38,40,183,Tablet,Instagram,12,20,1
858,19,1,106,Desktop,Instagram,12,17,1
2042,14,88,236,Mobile,Instagram,8,30,1
1262,21,9,126,Mobile,Email,8,35,1
1423,15,43,446,Tablet,GoogleAds,7,48,1
988,3,69,179,Tablet,Email,9,43,1
1622,37,90,432,Desktop,Organic,19,30,1
1026,16,34,401,Mobile,Facebook,3,7,0
2245,14,61,13,Tablet,Facebook,2,24,0
1891,9,73,231,Mobile,Facebook,12,48,1
279,7,72,28,Tablet,Facebook,7,45,0
1640,14,19,379,Tablet,GoogleAds,8,19,1
319,6,34,323,Desktop,Facebook,13,10,0
3213,21,36,261,Mobile,Email,0,39,0
2053,15,71,100,Mobile,Facebook,13,0,1
1584,8,53,188,Tablet,Instagram,11,20,1
1105,34,94,399,Tablet,Organic,3,16,0
2902,1,79,337,Desktop,Email,3,27,0
1705,32,27,300,Tablet,GoogleAds,12,17,1
3268,5,69,119,Mobile,Email,15,28,1
2543,30,31,46,Desktop,Instagram,10,9,1
3272,22,91,413,Mobile,Facebook,2,8,0
1455,20,10,68,Desktop,Facebook,1,33,0
2177,16,41,384,Mobile,GoogleAds,2,19,0
229,7,22,480,Tablet,Organic,19,30,0
62,7,29,305,Mobile,Facebook,16,2,0
1767,2,8,171,Mobile,GoogleAds,0,0,0
1484,14,91,358,Desktop,Facebook,10,32,1
3493,31,87,196,Mobile,Email,15,49,1
1676,14,58,333,Tablet,GoogleAds,19,7,1
1270,5,27,20,Desktop,GoogleAds,9,17,1
2815,11,87,111,Desktop,GoogleAds,19,29,1
2795,5,78,146,Mobile,Facebook,5,32,1
729,29,32,192,Desktop,GoogleAds,1,21,0
415,11,46,433,Tablet,Email,6,16,0
2665,5,97,371,Mobile,Organic,16,41,1
3078,32,21,426,Tablet,Organic,7,8,1
2479,36,28,229,Mobile,Instagram,12,21,1
2769,15,33,12,Mobile,Email,3,9,0
2304,19,41,217,Desktop,Email,10,32,1
