EmployeeID,Age,Gender,Department,JobRole,EducationLevel,MaritalStatus,YearsAtCompany,YearsInCurrentRole,MonthlyIncome,SalaryHikePercent,TrainingHoursLastYear,PerformanceRating,WorkLifeBalance,JobSatisfaction,EnvironmentSatisfaction,Overtime,RemoteWork,BusinessTravel,AbsentDaysLastYear,ProjectsHandled,ManagerFeedbackScore,PromotionLast3Years,EmployeeAttrition
EMP_113805,37,Male,Finance,Developer,Master,Married,21,1,76819.36,7.19,16,3.84,1.67,2.18,4.41,Yes,Yes,Non-Travel,8,3,4.03,Yes,Yes
EMP_127733,56,Male,Engineering,Developer,PhD,Married,2,12,80671.6,14.77,24,2.6,3.23,1.2,3.0,No,Yes,Rarely,3,6,3.58,No,No
EMP_104303,58,Female,HR,Developer,Master,Single,0,5,51158.32,12.15,17,3.54,1.0,3.47,2.42,No,Yes,Rarely,6,3,3.52,Yes,Yes
EMP_126521,57,Female,Sales,Team Lead,PhD,Married,17,3,45790.16,21.26,29,3.54,2.94,5.0,3.62,No,Yes,Non-Travel,6,4,4.32,No,No
EMP_124926,36,Female,Operations,Team Lead,MBA,Married,13,0,86974.91,15.13,24,4.19,1.72,3.66,2.64,No,No,Rarely,4,5,4.2,No,No
EMP_106514,48,Male,Sales,Administrator,Master,Married,3,14,69381.43,3.68,17,2.83,3.73,4.0,3.59,No,Yes,Non-Travel,2,5,4.33,No,Yes
EMP_105891,48,Female,Finance,Manager,MBA,Single,12,8,101370.45,0.94,21,3.27,4.45,3.09,2.55,No,No,Frequently,5,6,3.87,No,No
EMP_111357,22,Female,Operations,Manager,Diploma,Divorced,13,10,110006.58,13.19,20,2.52,3.57,2.27,4.39,No,Yes,Non-Travel,6,5,3.48,No,Yes
EMP_128751,53,Female,Engineering,Administrator,MBA,Married,5,11,95620.71,11.98,15,1.81,1.96,4.54,3.57,No,No,Rarely,3,3,3.52,No,Yes
EMP_112333,52,Male,Engineering,Team Lead,MBA,Married,6,6,114352.57,12.22,22,3.24,3.85,5.0,3.65,No,No,Frequently,5,8,3.8,No,No
EMP_107826,53,Female,Finance,Team Lead,Master,Married,18,7,47029.32,10.61,18,2.94,4.18,2.32,4.56,No,Yes,Non-Travel,8,3,4.63,No,No
EMP_108423,50,Male,Marketing,Developer,Bachelor,Divorced,23,1,112703.24,12.48,19,3.23,3.04,2.49,4.15,No,No,Rarely,12,3,4.26,No,No
EMP_126263,54,Female,HR,Executive,Diploma,Single,19,7,113979.96,8.06,21,4.67,3.6,3.64,3.06,Yes,Yes,Frequently,2,7,4.67,Yes,Yes
EMP_119500,33,Female,Finance,Developer,Diploma,Divorced,14,9,42207.9,14.77,17,3.16,3.54,3.4,1.85,No,No,Rarely,4,6,4.21,No,No
EMP_107287,59,Female,Finance,Team Lead,Diploma,Single,16,14,16706.41,11.71,16,2.96,2.82,2.97,5.0,No,No,Non-Travel,3,5,4.44,Yes,Yes
EMP_107877,49,Male,Finance,Team Lead,Master,Married,16,14,98439.75,12.99,23,2.43,1.62,3.15,2.97,No,No,Frequently,10,2,4.46,Yes,No
EMP_123380,27,Male,HR,Analyst,Master,Married,2,2,57110.47,11.6,20,3.16,2.91,2.92,2.97,Yes,No,Rarely,3,2,3.66,No,Yes
EMP_104115,33,Female,Engineering,Developer,Bachelor,Single,16,13,60065.09,18.28,12,4.78,1.47,3.31,3.34,No,No,Rarely,4,4,4.85,No,No
EMP_108584,29,Male,Sales,Administrator,Diploma,Single,24,8,80732.7,17.69,13,4.69,3.05,2.21,2.82,Yes,No,Frequently,7,7,3.78,Yes,Yes
EMP_123517,36,Female,Sales,Administrator,MBA,Married,16,14,72229.68,9.19,18,3.2,3.34,1.58,2.97,Yes,No,Frequently,11,5,4.72,Yes,Yes
EMP_107407,52,Female,Operations,Developer,MBA,Married,2,8,141138.41,14.98,23,3.46,1.27,3.29,3.66,Yes,No,Frequently,6,6,5.0,Yes,No
EMP_103869,39,Female,Sales,Executive,Bachelor,Divorced,13,0,31220.81,8.03,25,4.02,2.15,2.93,2.52,No,Yes,Frequently,5,5,4.39,No,Yes
EMP_109317,25,Female,Engineering,Consultant,MBA,Single,17,2,84791.46,12.64,15,3.14,3.08,5.0,3.32,Yes,Yes,Non-Travel,3,5,4.25,Yes,No
EMP_104868,27,Male,Engineering,Developer,MBA,Single,10,9,42508.07,14.01,16,2.16,3.72,4.14,1.71,No,No,Non-Travel,6,6,2.79,No,No
EMP_125496,57,Male,HR,Manager,MBA,Married,3,14,333214.8,11.62,25,4.13,,2.38,1.88,Yes,No,Rarely,6,5,4.39,No,Yes
EMP_103401,26,Female,Operations,Executive,Diploma,Divorced,12,10,109270.36,7.43,25,2.74,3.44,,3.06,Yes,No,Rarely,4,3,3.43,No,Yes
EMP_110429,49,Female,HR,Team Lead,Master,Single,16,4,75899.47,13.66,15,3.26,3.47,3.68,3.97,No,No,Non-Travel,3,7,3.12,No,Yes
EMP_109959,37,Male,HR,Analyst,MBA,Divorced,1,13,38414.49,17.94,14,3.34,2.52,3.74,4.52,Yes,No,Rarely,11,8,2.14,No,No
EMP_108336,30,Female,Engineering,Analyst,Bachelor,Married,7,8,72361.46,4.52,18,4.13,3.27,2.11,2.15,Yes,No,Rarely,3,2,3.23,No,Yes
EMP_122341,30,Male,Operations,Manager,Diploma,Single,11,11,53719.84,10.03,12,1.97,1.16,3.66,2.95,No,Yes,Rarely,4,5,3.54,No,No
EMP_126951,27,Female,Engineering,Administrator,MBA,Married,16,14,75156.54,18.93,13,3.41,2.15,1.94,2.88,Yes,No,Frequently,2,3,2.59,No,Yes
EMP_118736,35,Male,Finance,Administrator,Diploma,Single,17,5,66856.66,8.06,20,3.7,2.38,2.62,1.52,No,No,Rarely,3,7,5.0,No,Yes
EMP_119914,26,Female,Operations,Team Lead,PhD,Single,3,7,65644.76,17.15,12,3.47,3.84,1.2,3.92,Yes,Yes,Rarely,8,5,3.59,No,No
EMP_119494,52,Female,Finance,Developer,Diploma,Divorced,5,4,58935.49,9.49,30,2.8,2.53,3.63,2.46,No,No,frequently,7,5,5.0,No,No
EMP_113604,36,Male,Sales,Manager,MBA,Married,23,12,15000.0,12.63,21,3.31,3.9,3.57,4.07,Yes,No,Non-Travel,9,1,2.04,No,Yes
EMP_103070,55,Male,HR,Executive,Bachelor,Married,16,14,62160.42,15.93,20,3.6,2.91,2.79,2.8,No,No,Non-Travel,4,5,3.66,Yes,Yes
EMP_106736,58,Female,Support,Administrator,Bachelor,Divorced,0,10,94083.37,10.19,9,4.27,1.93,1.33,2.46,No,No,Frequently,6,3,4.57,No,No
EMP_128827,42,Male,Operations,Consultant,Bachelor,Single,13,0,,3.43,31,3.76,3.89,3.69,4.16,No,No,Rarely,12,3,3.06,No,Yes
EMP_123785,57,Female,Marketing,Consultant,Bachelor,Married,6,13,59551.14,11.43,27,4.14,2.07,3.74,4.46,No,No,Rarely,9,6,3.24,No,Yes
EMP_127881,45,Female,Marketing,Executive,Master,Divorced,6,14,91055.63,11.3,18,3.08,3.96,4.19,4.3,No,No,Frequently,7,6,,No,No
EMP_126531,45,Male,Sales,Executive,MBA,Single,6,0,114952.04,19.51,15,3.81,1.61,4.74,2.53,No,Yes,Rarely,5,4,3.04,Yes,Yes
EMP_108548,46,Male,Finance,Consultant,Master,Divorced,2,14,129591.76,8.72,21,3.21,4.55,1.0,3.36,No,Yes,Rarely,3,3,3.18,No,Yes
EMP_124592,29,Female,Operations,Administrator,MBA,Divorced,6,1,49241.39,6.73,24,3.39,3.13,3.33,2.18,No,No,Non-Travel,9,9,4.31,No,No
EMP_114076,45,Male,Operations,Developer,Master,Divorced,5,11,80018.12,10.79,20,3.65,2.54,3.23,3.26,No,Yes,Rarely,6,6,3.95,No,No
EMP_108951,24,Male,Marketing,Developer,MBA,Married,20,8,52614.8,15.71,22,3.38,3.4,1.84,2.42,Yes,No,Frequently,3,3,2.53,No,Yes
EMP_116520,37,Male,Sales,Analyst,Diploma,Married,8,10,,6.12,23,2.63,1.0,3.14,4.17,No,No,Rarely,7,10,2.92,No,Yes
EMP_118005,43,Female,Engineering,Administrator,MBA,Single,18,8,34884.16,14.4,20,2.75,3.43,1.55,3.62,No,No,Frequently,7,1,4.03,No,Yes
EMP_105816,36,Male,Finance,Consultant,MBA,Divorced,21,6,69274.07,9.21,30,3.32,4.94,3.35,4.26,No,Yes,Rarely,7,6,2.88,No,Yes
EMP_126347,51,Female,Support,Analyst,Master,Single,0,14,41504.4,11.26,20,2.97,2.69,3.41,4.86,Yes,Yes,Non-Travel,3,5,4.2,Yes,Yes
EMP_119488,57,Female,Marketing,Analyst,Bachelor,Single,22,0,74832.31,11.63,19,3.65,1.14,2.93,1.75,Yes,No,Non-Travel,4,1,4.14,No,Yes
EMP_111981,59,Female,Operations,Administrator,Master,Divorced,7,6,92722.56,8.75,21,3.86,1.69,2.78,2.63,No,No,Rarely,9,2,5.0,No,Yes
EMP_101016,40,Male,Engineering,Developer,PhD,Married,17,7,81189.98,15.27,16,2.38,3.87,1.51,5.0,Yes,Yes,Frequently,4,5,4.01,Yes,Yes
EMP_120900,50,Female,Marketing,Analyst,MBA,Divorced,20,12,23677.32,15.25,18,3.55,3.54,2.75,3.78,No,No,Rarely,8,6,2.81,No,No
EMP_126197,35,Male,Engineering,Executive,MBA,Married,13,12,44097.97,7.8,25,3.11,2.6,1.55,3.15,No,No,Non-Travel,7,6,2.95,No,Yes
EMP_103371,31,Female,Finance,Developer,PhD,Married,18,5,55554.17,13.99,14,3.3,2.81,3.67,2.5,No,No,Rarely,4,4,2.29,No,Yes
EMP_103570,28,Female,Support,Team Lead,Diploma,Divorced,7,11,52834.55,22.71,27,3.35,3.86,3.43,4.69,Yes,No,Frequently,7,6,3.95,No,No
EMP_129616,37,Male,Finance,Analyst,MBA,Single,18,7,47448.83,17.5,28,4.06,2.23,3.17,4.47,No,No,Frequently,8,4,3.99,No,Yes
EMP_106147,52,Female,Sales,Developer,PhD,Single,19,8,97243.69,17.57,22,2.91,3.81,3.06,3.65,No,Yes,Frequently,3,9,,No,No
EMP_119057,58,Female,Marketing,Manager,PhD,Married,20,10,46797.82,7.13,18,3.99,3.36,3.26,2.52,No,No,Rarely,6,4,3.67,Yes,Yes
EMP_126415,44,Male,Marketing,Analyst,PhD,Married,5,13,64754.76,13.27,16,1.95,3.17,3.06,1.94,Yes,No,Frequently,8,5,4.17,No,No
EMP_104575,57,Male,Operations,Administrator,Bachelor,Married,16,7,80228.56,14.56,14,2.18,3.2,3.54,2.06,No,No,Frequently,6,3,2.87,No,No
EMP_105860,43,Male,Sales,Developer,Master,Divorced,9,5,105111.19,19.1,21,2.82,3.48,4.52,4.38,Yes,Yes,Frequently,2,8,4.16,No,No
EMP_125294,25,Male,Sales,Administrator,Diploma,Married,17,2,81184.22,10.24,22,2.49,2.79,3.35,4.41,No,No,Frequently,5,4,5.0,No,Yes
EMP_100578,36,Female,Finance,Team Lead,Diploma,Married,12,8,89368.57,12.08,20,3.12,2.73,3.85,2.87,No,Yes,Frequently,7,1,2.3,Yes,No
EMP_120638,23,Female,Operations,Team Lead,Diploma,Divorced,16,7,66497.47,14.03,21,5.0,2.65,2.16,3.87,No,No,Frequently,4,5,1.25,No,Yes
EMP_106299,29,Male,Engineering,Executive,MBA,Single,14,10,38810.27,12.23,23,3.29,3.37,3.16,3.32,No,No,Frequently,8,6,2.48,Yes,Yes
EMP_104368,23,Male,Operations,Team Lead,Bachelor,Divorced,3,3,139404.71,17.86,15,2.92,1.58,2.36,4.66,Yes,No,Non-Travel,4,4,4.33,Yes,No
EMP_116388,52,Female,Sales,Consultant,Master,Married,15,1,50006.85,16.13,18,3.37,3.48,4.02,5.0,No,Yes,Rarely,5,6,4.7,No,No
EMP_112661,55,Male,Engineering,Administrator,PhD,Divorced,20,8,82197.04,15.4,19,2.74,1.47,2.63,3.24,No,No,Non-Travel,5,2,3.35,No,No
EMP_106200,46,Male,Finance,Analyst,Diploma,Divorced,23,3,17660.69,10.13,25,3.52,,,3.49,No,Yes,Frequently,8,1,2.7,No,No
EMP_101403,49,Male,Operations,Developer,Master,Single,18,14,42214.92,15.79,15,3.3,2.73,2.6,2.51,Yes,No,Rarely,3,11,3.65,No,Yes
EMP_122173,26,Male,Operations,Analyst,PhD,Single,9,11,50606.23,9.52,27,2.55,2.92,1.36,3.71,Yes,Yes,Frequently,11,3,3.86,No,Yes
EMP_101760,24,Male,Finance,Executive,Diploma,Married,13,11,93797.48,8.53,23,3.17,2.73,3.22,3.25,No,No,Non-Travel,12,4,5.0,Yes,No
EMP_123874,21,Male,Support,Analyst,Diploma,Married,5,12,112618.9,16.37,21,3.44,2.96,4.35,2.54,No,No,Rarely,7,2,3.34,No,No
EMP_122994,59,Female,Finance,Manager,Master,Married,16,5,69337.66,13.99,16,5.0,3.74,5.0,3.58,Yes,Yes,Rarely,5,5,4.64,Yes,No
EMP_104793,32,Female,Engineering,Consultant,Master,Single,19,8,109959.55,13.33,21,2.98,1.73,4.42,3.0,No,Yes,Rarely,10,1,4.1,Yes,Yes
EMP_127297,57,Male,Operations,Analyst,Master,Divorced,12,8,148322.46,5.06,14,3.5,4.84,4.32,3.13,Yes,Yes,Non-Travel,10,4,2.31,No,No
EMP_117073,21,Male,Engineering,Consultant,Bachelor,Divorced,14,8,122667.93,8.37,14,4.43,4.5,4.2,2.76,Yes,No,Frequently,10,2,4.11,No,Yes
EMP_100635,43,Male,Finance,Analyst,Master,Married,13,4,66815.08,17.78,19,4.67,2.97,2.35,2.94,No,No,Rarely,7,3,4.69,No,Yes
EMP_115455,30,Female,Finance,Consultant,PhD,Married,8,11,94141.41,15.04,25,3.91,2.33,3.01,4.12,No,No,Non-Travel,4,3,4.6,No,No
EMP_116955,35,Female,Finance,Consultant,PhD,Married,3,12,29484.38,13.7,16,1.98,2.87,3.87,2.22,No,No,Rarely,1,4,2.53,Yes,Yes
EMP_101582,59,Female,HR,Consultant,Diploma,Married,3,1,74084.89,15.75,18,4.06,,2.79,4.89,No,No,Non-Travel,6,7,3.51,No,Yes
EMP_112208,30,Male,Support,Administrator,Master,Divorced,24,14,43131.38,10.18,29,3.57,4.02,5.0,5.0,No,No,Rarely,7,2,3.7,No,No
EMP_109293,49,Female,Sales,Manager,Bachelor,Single,9,6,15000.0,7.6,19,3.09,2.47,2.14,3.05,Yes,No,Rarely,9,4,2.74,Yes,Yes
EMP_118598,49,Female,Marketing,Executive,Bachelor,Married,14,13,20555.81,8.56,22,3.2,2.41,2.16,2.92,Yes,No,Rarely,3,3,4.0,No,Yes
EMP_127615,34,Male,Sales,Executive,MBA,Married,2,10,37125.65,8.12,17,3.38,3.26,2.13,3.61,No,Yes,Rarely,2,7,3.23,Yes,No
EMP_128939,59,Female,Sales,Administrator,MBA,Married,2,6,16406.78,11.59,17,3.22,3.28,2.57,1.48,No,No,Rarely,7,2,3.7,Yes,Yes
EMP_122011,24,Female,Operations,Manager,Bachelor,Married,7,2,72858.47,7.47,21,2.34,3.15,3.59,2.85,No,No,Rarely,6,3,4.31,No,No
EMP_104561,24,Male,Sales,Manager,Diploma,Single,1,14,31325.99,15.31,29,2.79,1.65,2.74,1.26,Yes,Yes,Rarely,3,1,2.86,Yes,Yes
EMP_116225,41,Female,Operations,Analyst,Bachelor,Single,4,1,78716.06,6.7,19,3.76,1.95,4.19,3.54,No,Yes,Frequently,7,5,5.0,No,No
EMP_112087,52,Male,Operations,Executive,Bachelor,Single,16,13,54912.62,11.73,19,5.0,,3.95,3.65,No,Yes,Rarely,6,5,4.45,No,No
EMP_100516,29,Female,Marketing,Consultant,MBA,Married,10,1,95392.08,18.84,28,3.01,2.21,5.0,3.38,Yes,No,Rarely,5,6,5.0,No,No
EMP_106098,31,Male,Operations,Team Lead,Master,Single,21,8,122531.69,12.2,18,3.96,4.02,4.77,2.73,No,No,Rarely,9,8,3.56,Yes,No
EMP_119330,22,Female,Sales,Administrator,MBA,Divorced,23,9,34865.25,16.3,20,3.86,3.95,3.48,2.84,Yes,Yes,Frequently,3,6,3.49,No,Yes
EMP_118084,36,Male,Sales,Analyst,PhD,Divorced,24,12,110796.29,7.06,26,2.74,2.78,2.84,1.94,Yes,Yes,Rarely,6,6,2.58,No,Yes
EMP_108095,50,Female,Finance,Developer,Diploma,Divorced,22,11,50017.67,4.91,19,4.23,2.15,4.02,2.32,No,Yes,Rarely,7,5,3.78,Yes,No
EMP_113907,35,Male,Sales,Manager,Diploma,Divorced,3,8,71806.62,14.96,22,3.66,1.77,2.6,3.71,Yes,Yes,Non-Travel,3,3,2.31,No,No
EMP_126454,39,Female,Operations,Administrator,Diploma,Married,0,12,77107.11,5.36,21,4.51,1.26,4.44,3.82,No,No,Rarely,8,5,3.87,No,No
EMP_106485,50,Male,Operations,Administrator,MBA,Married,21,10,55606.39,19.94,15,3.85,4.8,3.51,2.74,Yes,Yes,Non-Travel,5,5,4.37,No,No
EMP_110784,38,Female,Support,Team Lead,Diploma,Single,22,5,91124.45,10.47,21,4.1,1.71,2.97,2.79,Yes,No,Rarely,8,8,1.79,Yes,No
EMP_125136,39,Female,Support,Analyst,Diploma,Married,14,12,83464.29,7.53,24,2.83,3.36,3.89,3.29,No,No,Frequently,9,3,1.43,Yes,Yes
EMP_110521,35,Female,Sales,Executive,MBA,Married,24,9,104645.66,7.88,19,2.98,3.92,4.25,3.15,No,No,Rarely,6,5,4.02,Yes,Yes
EMP_110889,28,Male,Sales,Developer,PhD,Single,2,5,132736.45,8.82,23,2.95,1.94,2.43,2.86,No,No,Non-Travel,9,4,2.32,Yes,Yes
EMP_109187,42,Male,Finance,Team Lead,Bachelor,Divorced,2,1,111457.63,11.52,26,4.24,3.98,2.7,3.02,Yes,Yes,Rarely,5,6,2.72,No,No
EMP_121160,31,Male,HR,Administrator,MBA,Single,8,11,75974.11,8.57,28,4.29,4.86,1.61,4.56,Yes,Yes,Rarely,5,5,3.52,No,Yes
EMP_100576,30,Female,Engineering,Consultant,Diploma,Single,22,5,67491.58,20.42,22,4.96,2.37,5.0,3.71,Yes,No,Non-Travel,6,6,4.53,No,No
EMP_124417,35,Male,Operations,Analyst,Diploma,Single,3,6,64182.36,7.4,15,3.07,2.67,5.0,4.29,No,No,Rarely,11,9,3.71,No,Yes
EMP_123310,33,Male,Support,Consultant,MBA,Divorced,9,2,87258.14,15.49,22,2.48,4.29,3.86,4.06,Yes,No,Rarely,4,5,2.15,No,Yes
EMP_122900,47,Female,Sales,Manager,MBA,Married,3,1,36850.99,12.43,19,3.83,3.88,3.26,3.08,Yes,No,Non-Travel,3,2,3.58,Yes,Yes
EMP_127145,23,Male,engineering,Consultant,Bachelor,Married,13,7,118795.71,9.47,8,3.4,2.36,2.52,3.95,Yes,Yes,Non-Travel,5,4,3.82,No,Yes
EMP_106354,43,Female,Engineering,Administrator,Bachelor,Divorced,22,9,117813.48,6.29,10,2.34,3.5,2.45,4.32,No,No,Non-Travel,7,3,3.46,Yes,No
EMP_128513,23,Male,Sales,Team Lead,Master,Divorced,16,13,75325.35,10.73,17,4.75,2.59,3.06,2.33,Yes,No,Rarely,6,6,3.39,Yes,No
EMP_111897,31,Male,Sales,Developer,Bachelor,Single,19,3,42597.52,14.29,23,3.72,3.6,1.75,2.5,No,Yes,Frequently,7,1,4.29,No,No
EMP_123604,59,Male,Marketing,Developer,MBA,Single,17,12,123486.51,10.43,26,2.8,3.43,4.19,4.35,No,No,Frequently,1,6,4.48,No,Yes
EMP_102367,24,Male,Sales,Executive,Master,Single,10,5,111032.18,7.15,19,4.84,2.38,2.59,3.1,No,Yes,Rarely,5,4,4.17,No,Yes
EMP_105078,47,Female,Operations,Team Lead,Bachelor,Divorced,22,7,43528.19,20.93,17,3.73,2.54,1.24,3.55,Yes,Yes,Rarely,9,4,3.37,Yes,Yes
EMP_102969,25,Male,Marketing,Administrator,PhD,Married,16,11,72939.79,13.47,13,2.87,3.47,3.72,3.71,Yes,No,Non-Travel,7,3,3.56,No,Yes
EMP_104427,41,Female,Operations,Consultant,Bachelor,Divorced,17,12,116631.36,16.2,14,3.54,2.7,3.39,3.09,No,Yes,Rarely,2,6,4.74,Yes,Yes
EMP_118514,37,Female,Marketing,Team Lead,PhD,Divorced,20,2,42443.54,9.68,15,3.24,2.49,2.32,3.37,Yes,Yes,Frequently,8,8,3.62,No,Yes
EMP_119561,48,Female,HR,Consultant,Diploma,Single,21,12,54512.28,4.22,15,5.0,3.64,2.96,4.06,Yes,No,Rarely,4,5,4.03,No,Yes
EMP_112972,48,Female,Finance,Manager,Diploma,Married,9,7,23661.13,8.38,17,3.29,4.04,4.97,2.96,No,Yes,Non-Travel,6,6,3.86,Yes,No
EMP_123026,54,Male,Engineering,Team Lead,PhD,Divorced,6,10,151553.44,15.97,23,2.81,1.92,1.85,3.37,Yes,No,Frequently,4,3,4.0,No,Yes
EMP_119504,42,Female,Sales,Team Lead,Diploma,Single,2,3,64757.5,8.57,18,3.67,3.69,3.7,2.2,No,No,frequently,5,6,1.12,No,Yes
EMP_119906,53,Male,Engineering,Team Lead,Bachelor,Married,19,2,102934.9,10.4,20,3.42,4.75,3.67,2.44,No,Yes,Rarely,4,9,5.0,No,No
EMP_122671,42,Female,Finance,Executive,Bachelor,Single,11,10,54022.21,14.3,30,3.11,3.4,3.63,2.92,No,Yes,Frequently,8,7,3.81,No,No
EMP_124083,55,Female,Sales,Developer,Diploma,Married,10,10,71927.45,14.03,14,3.55,3.74,4.93,2.39,No,No,Non-Travel,8,3,,No,No
EMP_127249,55,Female,Sales,Developer,Master,Married,2,0,105215.57,13.03,20,3.36,2.91,3.24,3.42,No,No,Frequently,7,4,3.04,No,No
EMP_105948,39,Male,Engineering,Team Lead,Bachelor,Married,16,13,45344.16,11.57,18,4.39,3.13,1.73,3.7,No,Yes,Non-Travel,4,10,3.61,No,Yes
EMP_116652,43,Female,Support,Developer,MBA,Married,16,6,81951.0,9.95,18,3.83,3.13,4.09,2.24,Yes,No,Rarely,6,4,3.62,Yes,Yes
EMP_103835,22,Male,Sales,Executive,PhD,Married,21,13,47979.9,17.61,28,3.69,2.31,2.85,4.31,No,No,Rarely,6,6,4.27,No,No
EMP_121789,52,Female,Operations,Consultant,Bachelor,Divorced,16,7,,10.9,16,2.75,1.83,1.31,3.12,Yes,No,Frequently,7,4,4.44,No,Yes
EMP_103006,39,Female,HR,Executive,MBA,Divorced,13,14,57796.93,14.58,16,3.79,3.93,1.0,4.57,No,No,Rarely,4,6,3.01,No,Yes
EMP_123506,45,Male,Finance,Consultant,Master,Married,5,7,72588.43,6.83,25,4.83,2.76,1.0,4.04,Yes,No,Frequently,4,6,2.55,No,Yes
EMP_126039,57,Female,Support,Consultant,Bachelor,Single,13,10,25369.69,1.49,22,2.99,2.84,3.64,3.58,No,No,Frequently,5,5,5.0,No,No
EMP_116818,55,Male,Support,Analyst,MBA,Divorced,13,11,125022.98,16.7,16,4.02,1.82,3.9,2.76,No,Yes,Rarely,5,3,,Yes,No
EMP_102346,26,Female,Operations,Manager,PhD,Married,5,6,96845.47,8.02,20,3.94,1.45,2.82,3.29,No,No,Rarely,3,6,3.16,Yes,No
EMP_112808,46,Male,Support,Consultant,PhD,Single,16,0,30529.45,3.97,18,3.19,3.11,2.99,4.24,Yes,Yes,Rarely,6,5,2.86,No,No
EMP_115613,26,Female,Marketing,Analyst,PhD,Divorced,3,12,,13.57,14,2.56,3.78,2.77,2.45,Yes,No,Rarely,5,5,4.77,No,Yes
EMP_103939,53,Male,HR,Analyst,Diploma,Married,2,9,15635.69,14.03,19,4.25,3.91,2.57,2.56,Yes,No,Non-Travel,8,1,2.67,No,Yes
EMP_114297,46,Male,Marketing,Analyst,PhD,Single,1,1,102111.13,12.49,18,3.85,2.95,3.23,3.03,No,Yes,Rarely,0,2,3.31,No,No
EMP_126832,33,Female,Support,Developer,Master,Single,3,10,139507.41,15.05,17,3.69,3.15,2.63,2.8,No,No,Non-Travel,8,10,3.73,No,No
EMP_123307,48,Male,Engineering,Consultant,PhD,Single,17,0,124221.8,10.75,14,3.14,5.0,2.07,3.44,Yes,No,Rarely,12,6,5.0,No,No
EMP_109792,23,Female,Engineering,Administrator,Bachelor,Married,6,2,62768.26,14.42,19,3.22,3.31,2.06,3.06,No,No,Rarely,4,2,4.15,Yes,Yes
EMP_126135,23,Male,HR,Administrator,Master,Married,4,7,98960.42,10.67,13,3.11,1.71,2.95,1.97,Yes,No,Non-Travel,5,5,3.76,No,Yes
EMP_120225,54,Male,Engineering,Manager,Bachelor,Single,1,1,95261.45,13.77,20,3.45,,2.05,3.31,No,No,Rarely,9,3,3.85,No,Yes
EMP_117401,27,Female,HR,Manager,Bachelor,Divorced,18,4,62097.86,8.7,23,3.51,2.48,3.17,3.78,Yes,No,Rarely,9,8,2.69,No,No
EMP_126090,44,Female,Marketing,Team Lead,Bachelor,Single,18,6,109400.12,5.58,23,4.85,4.02,3.09,4.1,No,No,Non-Travel,4,7,3.75,No,Yes
EMP_101913,54,Female,Sales,Team Lead,MBA,Divorced,13,4,110866.97,3.63,14,3.0,3.15,1.82,2.78,No,No,Non-Travel,7,4,3.76,No,Yes
EMP_119721,31,Female,Finance,Consultant,Diploma,Single,10,11,110421.46,13.68,22,3.78,1.0,4.15,4.09,No,No,Frequently,5,8,4.33,No,Yes
EMP_122870,26,Male,HR,Analyst,MBA,Divorced,14,14,38080.05,16.09,16,3.75,2.79,4.33,2.68,No,Yes,Rarely,8,11,4.0,No,No
EMP_127768,31,Female,Sales,Analyst,Diploma,Married,9,9,39998.11,7.2,19,2.88,4.45,3.72,3.28,No,No,Frequently,4,6,3.04,No,No
EMP_114578,53,Male,Marketing,Manager,Bachelor,Single,15,12,32533.06,6.21,28,4.34,2.49,1.59,2.73,No,Yes,Rarely,1,6,4.94,No,Yes
EMP_124022,38,Female,HR,Developer,PhD,Single,21,9,33903.08,20.6,15,3.18,3.76,3.59,1.69,Yes,No,Non-Travel,11,5,1.85,No,Yes
EMP_126717,49,Male,Finance,Consultant,Diploma,Married,10,14,46903.25,15.11,17,4.63,3.55,3.9,4.41,No,Yes,Rarely,8,8,3.84,Yes,No
EMP_107735,32,Female,Support,Administrator,Master,Married,7,4,109373.41,10.97,17,3.65,2.06,3.35,2.69,No,No,Frequently,4,7,2.98,No,Yes
EMP_118796,31,Female,Sales,Team Lead,MBA,Divorced,11,12,19221.6,10.91,23,3.38,4.43,4.06,3.75,Yes,No,Frequently,8,4,3.53,No,Yes
EMP_115599,46,Female,engineering,Administrator,MBA,Single,15,0,140684.73,16.52,13,3.16,4.52,2.59,2.73,No,No,Frequently,5,4,3.21,No,Yes
EMP_107449,43,Female,HR,Administrator,Diploma,Divorced,23,11,100571.27,16.25,23,4.88,2.06,2.14,2.88,Yes,Yes,Rarely,5,5,4.07,No,Yes
EMP_129541,59,Male,Finance,Administrator,Bachelor,Divorced,19,7,104390.72,15.08,24,5.0,1.0,3.17,4.02,Yes,Yes,Non-Travel,4,5,4.8,No,Yes
EMP_119950,27,Male,Support,Team Lead,PhD,Divorced,23,6,45663.33,11.73,18,3.52,3.53,2.24,2.67,No,No,Frequently,3,5,3.54,No,No
EMP_102433,59,Male,Marketing,Consultant,Master,Divorced,10,3,93501.58,18.31,20,2.17,2.07,3.02,5.0,Yes,No,Rarely,3,5,2.46,No,Yes
EMP_127878,31,Male,Finance,Developer,MBA,Divorced,4,4,99601.07,22.51,18,3.13,1.93,3.05,3.35,No,No,Non-Travel,9,4,4.35,Yes,No
EMP_106691,57,Male,Operations,Executive,MBA,Single,11,12,41026.78,7.37,19,3.71,2.28,2.04,4.36,Yes,Yes,Non-Travel,3,3,3.99,No,No
