customer_age,gender,city,customer_tenure_months,customer_segment,plan_type,contract_type,number_of_services,monthly_data_usage_gb,monthly_voice_minutes,monthly_sms_count,international_usage_flag,network_drop_rate,average_download_speed,service_outages_last_6m,support_tickets_last_12m,avg_resolution_time_hours,complaints_last_12m,mobile_app_logins_last_30d,reward_points_balance,campaign_response_rate,late_payments_last_12m,autopay_enabled,billing_disputes_last_12m,customer_lifetime_value,monthly_revenue,retention_offer_count,service_region_cluster,churn_flag
19,Male,Hyderabad,66,Family,Prepaid,2 Year,1,35.786400931816424,731.3258796233984,94,0,3.367210084779778,94.47015463163244,1,2,21.342718181414885,1,14,9789,41.95660172814245,1,0,1,54874.72234398929,1256.5452012909589,0,36,0
22,Male,Chennai,101,Premium,Prepaid,Month-to-Month,5,37.31187492812359,520.1210179019038,77,0,3.1387201028981995,134.03661913456364,3,3,59.07353182122668,1,19,27619,,2,0,1,46004.87010535356,1460.7300342551812,1,11,0
19,Male,Bangalore,76,Business,Postpaid,Month-to-Month,5,40.487670698823926,408.34018668794783,74,0,9.506743455463202,122.02440683008231,1,2,10.719163525796612,0,14,33388,45.175282124437935,2,1,2,58123.65583325317,1128.2859655055126,0,48,1
55,Female,Hyderabad,118,Family,Enterprise,1 Year,1,33.99533811878159,364.6027063036514,104,0,4.778823704604509,90.46783891180628,3,2,11.686888619152048,0,20,36925,72.41466496350519,1,1,0,79283.36384859787,1088.168137411444,1,34,0
60,Female,Mumbai,87,Consumer,Postpaid,1 Year,3,30.85360322647724,560.477767089425,71,0,1.5587534003868608,41.013870134515535,1,2,37.919597714397725,1,14,28479,98.05855575630974,0,0,0,68292.28128724368,199.0,1,40,0
75,Male,Pune,72,Family,Unlimited,Month-to-Month,3,30.627787021436315,948.6764145219988,96,0,4.325829688402537,125.59373685634137,2,4,8.057246654123785,0,18,27985,49.39969636497099,2,1,1,52383.64576842672,463.694722818026,1,40,0
34,Male,Kolkata,118,Family,Unlimited,Month-to-Month,3,32.34297345360385,362.9069577343165,81,0,4.03124043970977,,1,2,10.46842189295763,1,11,37245,48.80598847877181,1,0,1,51938.04004684023,853.8446106088788,1,46,0
77,Female,Pune,87,Business,Enterprise,1 Year,5,38.77549363245901,408.5393908369849,80,0,6.342684842779685,69.16690632801266,3,2,19.380225594300725,0,10,15782,27.34496229573238,3,1,0,35697.50630027703,626.7386635627327,2,29,0
60,Female,Delhi,39,Consumer,Enterprise,Month-to-Month,3,62.20697165351145,410.2532098462824,87,0,9.853330709325578,123.17963279439104,5,2,10.928614712355737,2,10,10197,22.96666721784717,2,1,1,36799.0072623121,1402.7748356481354,0,48,1
39,Male,Bangalore,70,Consumer,Enterprise,Month-to-Month,2,27.947562080223324,755.3131596858291,87,0,9.39191726117496,95.08181504463224,3,2,19.923902489409837,2,15,2683,78.07144986486911,1,1,1,54449.340352503255,1824.4094434563208,0,20,0
34,Male,Bangalore,25,Consumer,Prepaid,1 Year,5,38.205133658016,503.9680637784615,88,0,5.264419789903077,78.72725147573144,2,1,25.088422073562757,2,18,38471,59.61713233154276,1,1,0,66808.20549413923,1346.729345457159,2,34,0
23,Male,Pune,20,Consumer,Postpaid,1 Year,3,27.42097595896232,685.6070952896451,85,0,5.771143803981172,83.48827351945054,3,1,27.09886978349287,2,12,2200,35.594478333150235,0,1,0,30800.400325858976,1716.2304545610089,1,21,0
22,Female,Chennai,113,Premium,Postpaid,Month-to-Month,4,33.56783527912216,880.5541375218452,87,0,5.303276998097414,81.61341435546656,1,0,10.085813736527133,2,16,47032,6.199897497404594,1,1,0,37020.09807338455,1231.718266741034,0,23,0
78,Male,Bangalore,39,Premium,Unlimited,Month-to-Month,1,25.48831494940463,306.5747621556264,79,0,4.69752545340307,45.21133585186711,1,2,23.0370555273169,1,13,3780,5.243357460236053,0,0,1,56347.02582344585,1439.6511077521832,1,17,0
30,Female,Kolkata,66,Business,Unlimited,1 Year,2,19.86532836317794,649.6775431398002,75,0,1.799821727095795,,2,4,12.796590800712636,2,12,6165,11.266249876251234,0,0,1,45572.60113829088,810.5994515063869,3,10,0
33,Female,Hyderabad,20,Premium,Postpaid,Month-to-Month,4,55.21103058256492,501.26868794490656,77,1,1.3742621404572142,94.11820596711236,2,1,3.3369305487271497,0,17,19909,72.05655118143609,1,1,2,48168.34728844707,1332.7631564028122,2,13,0
63,Male,Pune,60,Consumer,Enterprise,2 Year,4,79.58404763624391,934.2965133251138,70,0,7.568696406108408,101.46588434535016,0,2,15.128733371883342,2,19,404,81.36115871682247,0,0,2,50037.78873711735,1638.0030307676643,1,21,0
46,Male,Kolkata,107,Premium,Unlimited,Month-to-Month,5,54.340887150575895,780.7191323003447,85,0,9.4039842786457,42.91727567931885,1,1,11.499906209682514,1,19,30403,61.09304155989898,2,1,0,69331.66264447822,1725.3967486729675,2,31,1
62,Male,Pune,30,Premium,Unlimited,1 Year,1,38.31878553961703,287.5767595537834,85,0,3.865068327729734,69.32070019552006,2,1,14.25727330186342,1,13,12173,27.830633997516784,2,1,0,37358.94513499865,969.8405642981912,1,11,0
41,Male,Bangalore,78,Family,Prepaid,2 Year,2,85.46923998681933,636.6846011568455,75,1,0.7162903088431227,51.596781145062906,1,4,29.44328829751949,2,11,24825,75.01560352060119,1,0,1,48760.08667208299,760.2799178410787,0,18,0
76,Female,Mumbai,67,Family,Enterprise,2 Year,2,21.990958578536404,386.8862784226631,67,0,4.518086291627904,111.98704168371748,1,3,30.12278871601769,0,15,18677,88.67567548443472,2,1,0,75853.2286434331,1582.8764700388915,1,11,0
55,Male,Kolkata,88,Business,Enterprise,Month-to-Month,3,30.288938910154503,892.4998766999979,78,0,0.1484174076410316,113.44150945849822,4,2,17.313871500788856,0,15,19136,27.264856603369918,2,0,0,72390.7691609022,1334.9941944523182,0,14,0
77,Male,Mumbai,115,Premium,Prepaid,Month-to-Month,5,39.46870622811556,563.5465826511592,77,1,7.229448501856268,87.39505012315476,1,2,53.00492720517575,0,17,20399,83.62940650790081,1,1,0,44418.30770297379,1143.741727402389,4,4,1
39,Female,Mumbai,12,Family,Postpaid,1 Year,2,50.748729295046495,562.6719854700693,82,0,5.050469845884775,69.15693698055378,1,1,16.417628925429547,0,21,5146,22.60399532489359,0,1,1,35694.43150152771,1813.7035695576603,0,29,0
57,Male,Chennai,70,Family,Postpaid,Month-to-Month,1,36.98171231691476,261.82651382241943,80,0,9.251921686290416,89.17765619877615,2,0,27.036131673234998,1,13,34809,2.690019428965273,2,1,1,34865.356768234764,1038.6844668606022,0,17,0
68,Female,Delhi,119,Family,Unlimited,2 Year,3,54.43694176028079,378.84729972457774,67,0,3.191130427973768,66.40890121808218,2,2,34.0818631333232,3,24,47021,25.27583550939361,2,0,0,52127.43061570182,2033.856673711603,1,5,0
60,Male,Chennai,89,Business,Unlimited,2 Year,2,51.61358365028021,618.1632336481613,95,0,6.667554351471042,113.23404470135596,0,3,30.65564250320299,0,15,7547,,1,0,1,51240.24724148983,877.7151309685158,2,1,0
28,Male,Bangalore,58,Family,Unlimited,Month-to-Month,2,38.0956464884232,548.3875334686362,93,0,9.303302058827605,84.917727519021,0,3,29.78392753716193,1,15,28365,69.69964785178188,1,1,0,75088.12857095947,1741.3132588402832,1,14,0
44,Female,Kolkata,111,Business,Unlimited,Month-to-Month,1,26.606445751996706,257.0095717164308,84,0,3.5474531821960884,72.7974878944078,1,2,15.664592798482872,0,21,45479,18.9700757799677,1,1,0,59376.988995847685,211.36749003674493,3,36,1
40,Male,Bangalore,24,Family,Unlimited,1 Year,5,51.38427584257813,866.3283293479108,76,0,7.641768944149623,63.09728123975464,2,2,18.462855681194355,2,17,44347,38.40117162454104,1,1,1,54569.44024257848,950.0574466827484,2,15,1
19,Male,Kolkata,66,Family,Postpaid,2 Year,5,36.66115187605844,413.77399626188753,72,0,5.955946176079356,55.84806889037149,4,4,15.420703181449673,1,12,9459,22.051236891036773,1,1,1,31546.574191955988,678.4265588712203,1,26,1
25,Male,Pune,94,Consumer,Postpaid,2 Year,4,28.852186135750703,943.935945719752,69,0,3.978023877587935,57.56845793033136,0,1,44.82611005702508,0,14,12447,19.728931096182155,2,1,0,51347.27803418846,388.4240553221689,2,39,0
60,Male,Pune,45,Consumer,Postpaid,Month-to-Month,5,29.328333684837204,869.8479561604796,64,0,1.4738284529179668,37.96287902307394,9,2,41.509905942469146,0,18,176,25.17397651859855,2,0,0,68056.83629109697,2068.9789216931085,0,49,1
39,Male,Kolkata,104,Business,Enterprise,Month-to-Month,4,66.79376551435529,862.2200141573601,99,0,0.4929226799478392,48.73340400027469,3,2,34.79284209397176,1,19,450,1.9939173673040769,0,0,0,43733.004947172,1419.8797450526715,0,40,0
25,Female,Pune,32,Premium,Enterprise,1 Year,3,72.43949057770838,340.6413203324417,85,0,3.7952427546041294,84.69360833980349,1,3,14.440012993277763,0,16,43176,73.21921112505912,2,0,0,37807.26945252989,750.1492555063257,1,31,0
58,Female,Chennai,95,Business,Prepaid,Month-to-Month,2,34.50450803773147,519.9525665818064,72,0,7.336513658156055,102.86586325236468,2,2,12.011710964375144,1,17,32980,50.738599048553326,0,0,1,26850.310429188223,1018.3671516375312,0,27,0
75,Female,Hyderabad,82,Family,Prepaid,Month-to-Month,5,23.0970903739432,605.0369795234761,59,0,0.6261661123146955,84.25884562009173,1,2,46.34653923423885,0,17,48916,33.89432823728718,0,0,0,50071.04318362576,1700.3423943687212,1,20,0
75,Female,Delhi,24,Consumer,Unlimited,Month-to-Month,2,56.62055135103121,747.9696254641739,88,0,2.685182052993822,73.34223640094004,3,4,35.97947527985129,1,21,42853,69.38945290327759,1,1,0,76951.14286376371,1846.6830363382492,3,45,0
72,Female,Delhi,53,Consumer,Prepaid,1 Year,1,36.028711429872374,719.9504450735344,86,0,7.309285701400369,114.03389129392662,1,1,15.00431857195937,1,10,449,43.34562999107819,1,1,0,36326.65462450741,909.0486983756656,0,49,0
52,Female,Delhi,12,Consumer,Unlimited,Month-to-Month,3,25.0021748913103,345.3405890923317,75,0,2.336933620831409,119.16727062537647,0,2,16.141160738020915,2,15,30131,13.677710987693636,2,1,1,49801.13484680249,971.737765707768,2,5,0
67,Female,Bangalore,89,Business,Prepaid,Month-to-Month,1,53.34377118338456,572.6698660275293,77,0,1.998239257830208,67.48506280107846,2,2,37.81287265934115,1,8,48910,61.38618831170072,2,0,0,50288.70683431217,921.3250678239176,0,23,0
41,Female,Chennai,32,Business,Prepaid,1 Year,1,70.64976578856233,613.9052810898087,92,0,6.852548724486962,82.58283848784394,0,0,9.84708825806872,1,11,40294,36.66401450659863,3,1,1,52721.93137676862,1481.809232529774,2,46,1
20,Female,Pune,56,Family,Enterprise,Month-to-Month,4,47.585015166059854,376.30494593998014,99,0,7.08861762749777,37.46511210270642,1,0,35.19286592200019,1,16,9865,53.45408371715198,2,0,0,64416.09801778282,1499.621480919007,3,45,0
43,Female,Hyderabad,96,Business,Unlimited,Month-to-Month,4,35.19316170803124,509.8913996661519,89,0,8.0547756043782,155.16059081652983,1,5,18.979098172046964,2,11,4994,47.58471840387405,0,1,0,45485.21910197439,1132.3927885422909,1,9,1
69,Female,Bangalore,62,Business,Postpaid,Month-to-Month,3,31.39059512094,869.6876099649402,71,0,3.3564619042542776,49.43419644116443,2,1,22.16335182533877,1,15,31886,32.05379945241389,0,1,1,17853.26750047389,2186.153734522703,0,1,0
48,Male,Kolkata,38,Family,Postpaid,1 Year,5,17.803933499095372,616.2074267692929,78,0,6.245424954513345,72.28851925610901,0,4,24.643821447345385,0,21,7325,20.520267039597726,1,1,1,68058.76230412847,1014.6500983237208,1,42,0
29,Male,Bangalore,46,Business,Unlimited,Month-to-Month,4,71.50720224120575,467.7839953543661,95,0,8.008141201181493,94.89163814476932,1,0,29.4153426053387,2,12,46310,67.4207583541849,0,1,1,37691.13272435506,756.4578993940715,2,32,1
66,Male,Kolkata,45,Business,Prepaid,Month-to-Month,4,42.89514150300595,505.8661225598573,83,1,6.753405322840908,50.48561578844226,2,5,26.51119853367629,0,13,16978,4.317737426132329,2,0,2,69064.18991548195,976.192989318872,0,11,1
35,Female,Pune,84,Business,Prepaid,2 Year,3,34.18714661508116,559.8133584987532,69,0,1.209156086150729,41.23863465528097,0,0,22.894535928596504,2,8,43971,24.508256966182053,1,0,1,62577.51883091007,2274.429330564825,0,42,0
70,Female,Bangalore,108,Family,Prepaid,2 Year,1,24.297665172163967,572.6186746808546,85,0,0.9881560827765156,90.57220994822222,1,2,25.134357720152018,2,16,27196,56.48333767263928,0,1,0,48667.85752395255,1555.556912887479,0,36,0
54,Male,Mumbai,113,Consumer,Prepaid,Month-to-Month,2,55.22938515321256,664.7028470960121,91,0,8.418051672583779,97.8587806126674,0,2,5.047384668972959,0,12,12353,73.9787464920852,0,1,1,56261.00895042184,457.6242685473967,1,11,0
39,Male,Kolkata,59,Premium,Postpaid,Month-to-Month,2,47.58437011052588,806.3416918018376,80,1,2.5225548856570548,,5,1,20.92167263360422,0,17,17890,15.147783801021808,3,0,1,11798.650149124049,2027.8939428520237,3,26,1
31,Male,Bangalore,32,Business,Enterprise,2 Year,3,45.65802556791731,469.94483314809816,88,0,7.905423294631573,72.7034978395766,2,3,13.03535890600547,2,17,35218,18.21985237269772,2,0,0,66212.9604635207,464.18181562077245,1,4,0
51,Male,Pune,79,Business,Unlimited,Month-to-Month,1,43.80462218492072,448.0618302580919,81,1,6.983879401870309,114.6425486569249,3,3,14.732653136734488,1,22,36823,13.215149617114095,2,1,1,55029.05256840714,528.3943815731232,0,33,1
44,Female,Chennai,28,Premium,Unlimited,Month-to-Month,4,24.717005737758395,432.508917994567,71,1,7.117847017757674,79.64631417568786,2,1,30.357012238127417,0,17,39195,,3,0,1,62139.98763693092,1251.7817306785375,2,24,1
18,Female,Kolkata,81,Business,Enterprise,Month-to-Month,1,49.60921900746796,619.4854188905954,94,0,8.208836814548619,64.68715424591727,3,3,23.22172330356731,0,18,32178,84.61851106287227,0,0,2,43176.03563328944,2279.336146399359,0,17,0
71,Male,Mumbai,100,Business,Postpaid,2 Year,2,79.26368652944497,844.6585518553617,71,0,3.5695413387002173,57.73198238038748,0,1,17.834138509583155,1,16,6672,95.50897579699595,0,0,0,59532.82991214083,1678.260413284274,1,29,0
21,Male,Delhi,97,Business,Prepaid,1 Year,2,41.03499726782158,551.4847536673697,69,1,8.414131341338933,63.31308408223132,2,1,21.352126976177573,1,19,38660,66.31971494933174,1,1,1,31115.00239396033,1393.0528975072516,2,6,0
69,Male,Delhi,20,Family,Prepaid,1 Year,1,29.553719114772043,478.8551714082309,78,0,4.813918774409013,83.75631316942993,1,2,16.129293907320488,2,17,49012,33.46970998370609,1,1,0,39892.61379915789,1423.3448909843278,1,23,0
26,Male,Bangalore,69,Premium,Unlimited,1 Year,1,33.70385814021724,282.6598669033245,72,0,1.4060555182022572,75.89389497433577,3,2,39.85299889667617,0,22,1639,22.297298757144603,1,1,0,39004.76508190663,1415.7178970545976,0,7,0
72,Female,Hyderabad,29,Family,Postpaid,1 Year,3,14.760191061374098,845.2910719227169,90,0,1.2654699144024806,56.39823320241168,1,1,16.336981087172177,0,15,10432,94.59444366697365,1,0,0,76987.81321995312,1664.8954807158232,1,6,0
20,Male,Chennai,24,Family,Postpaid,Month-to-Month,2,16.73144131397655,631.2405612470798,84,0,6.226773896005192,,2,3,23.09377472500485,2,9,13875,66.9335841042619,1,1,0,42554.20662070089,723.2228611090638,4,26,0
21,Female,Kolkata,31,Business,Unlimited,Month-to-Month,4,35.98408270967825,559.052315480512,84,0,1.3980983194905872,82.78931441158781,2,3,20.794065189792818,3,13,25549,13.357336114883145,2,1,0,46022.58162194544,1305.8801527922562,1,15,0
38,Female,Bangalore,103,Family,Postpaid,Month-to-Month,3,45.87062999688196,227.9073317355319,76,1,2.1323697579653977,61.54809726059315,1,3,11.434740042674026,0,12,18296,13.03712427170387,2,1,1,32609.14311569303,1319.9155247999,0,19,0
45,Male,Hyderabad,36,Family,Postpaid,Month-to-Month,1,35.666808698092844,512.2088311070339,78,1,9.884883373003882,61.25063442394827,1,3,27.49835145999292,2,22,27975,95.95221236134748,1,1,0,39081.72340274844,1552.6985402213816,1,49,0
55,Male,Pune,9,Consumer,Enterprise,1 Year,2,31.304909652609396,794.069883953611,81,0,2.733441733883949,55.69114381497231,0,2,14.483372198743943,0,16,32447,62.69095821129238,0,1,0,59642.79996071296,1710.6222687734926,0,34,0
30,Male,Chennai,101,Consumer,Prepaid,Month-to-Month,5,61.20350312925285,611.2625253920643,76,0,2.046153949672529,111.91083081930915,0,2,17.421098696067162,1,10,21996,93.79952385975648,2,0,0,30472.48908766811,778.1022710469736,0,43,0
77,Male,Chennai,51,Consumer,Postpaid,1 Year,4,24.37307947979167,689.050119464731,80,0,7.789780696367762,70.35201773995483,2,1,50.91613412843688,0,19,10977,85.95031751430707,1,1,2,42318.84010348471,820.6261695390252,1,41,0
38,Female,Delhi,58,Consumer,Postpaid,2 Year,1,61.82474483203702,747.1128495560143,73,0,1.868540552013398,57.8035346973247,2,1,23.25611091423641,2,15,34480,24.89682548822174,1,1,0,44723.69430311152,1041.977826941485,2,15,0
58,Male,Mumbai,60,Family,Postpaid,Month-to-Month,1,21.8387165658766,419.9209159429056,76,0,7.542208005754931,58.225433799640925,0,4,21.42491269175165,2,20,48967,0.7526959385109722,0,1,2,62766.58526622872,1090.0004129866024,1,33,1
45,Female,Delhi,67,Business,Unlimited,Month-to-Month,1,50.72884121934023,349.6305664128788,81,0,8.066306069385094,77.994672093605,2,2,13.602337699756111,1,10,27544,80.01078272778882,0,1,0,40821.67235733024,1003.6845691514536,0,4,0
49,Male,Bangalore,18,Consumer,Postpaid,Month-to-Month,4,34.68986249428642,954.0914294299334,77,1,2.057935169619449,100.85877431007826,2,3,26.357679889024865,1,21,13839,7.848338501515661,2,1,0,40062.30541727007,808.1385689214503,2,34,0
32,Male,Pune,14,Premium,Enterprise,2 Year,4,34.46518935884904,246.7130467711888,81,0,9.844936464972566,57.7091764221867,0,2,18.69352979547519,0,16,37236,74.70337049824785,1,0,1,45195.788188832725,896.8390326554027,2,21,0
23,Male,Kolkata,18,Premium,Prepaid,2 Year,5,57.994389770830665,757.2027451938925,92,0,7.371544877710637,77.14948595910724,1,1,18.12526800851913,1,17,21638,51.042704913535786,0,1,0,9101.348270280929,1374.5834276994976,1,44,0
47,Female,Chennai,52,Business,Enterprise,1 Year,1,30.74907772898697,873.2401287774748,74,0,1.142389247981821,86.1838065230352,3,7,35.83070309568829,0,16,8616,,0,1,0,26650.886842813325,699.0258922271911,0,10,0
63,Female,Hyderabad,5,Consumer,Prepaid,Month-to-Month,4,40.38300810710148,690.5004317438562,77,0,5.23179275147611,50.03925509484092,0,3,9.312953685807267,1,21,15608,26.954867902488854,1,0,2,52292.25194281616,777.6081164482282,2,19,1
69,Male,Mumbai,49,Family,Prepaid,Month-to-Month,4,29.919106576086516,76.61462235142756,71,0,4.429310235774487,,0,2,33.489716658320845,1,19,12206,52.64798242134589,0,0,2,26373.792156492585,2022.1812514959192,0,25,0
20,Male,Bangalore,114,Business,Enterprise,Month-to-Month,4,48.90547259127545,464.3216239841117,74,0,4.846584234344472,,1,2,12.363069208342438,2,19,22953,82.24209378169972,1,1,0,60579.71765029129,728.6046358960918,0,10,0
54,Male,Mumbai,57,Family,Prepaid,Month-to-Month,4,43.997029798576015,521.0120756344081,68,0,2.8159872760329985,62.57121230699151,1,0,38.93808862478121,1,13,23523,11.034871407879388,1,1,0,53820.13290680712,1463.3266803633849,3,38,1
67,Female,Chennai,51,Premium,Enterprise,Month-to-Month,4,39.64197406370497,622.6290813612652,73,0,9.473355108749844,,3,1,24.61937912544704,1,23,3911,42.61585508232197,1,1,1,56872.9911776058,688.3323350829686,2,28,0
63,Male,Hyderabad,25,Consumer,Prepaid,1 Year,5,38.491327545719216,676.2282360396753,67,0,0.5979257206143318,61.12141291083725,5,1,31.155108609826183,1,15,35588,58.04316144268269,2,0,1,36468.0703804463,1420.669542572084,0,16,0
40,Female,Kolkata,76,Premium,Postpaid,2 Year,1,26.78146182292373,784.3104133425611,88,0,6.373184192694007,68.56905377105238,0,2,18.2337172095895,2,16,36482,44.487861596451815,3,1,1,54081.03127907804,1201.1308362267084,3,23,0
40,Male,Delhi,57,Business,Prepaid,1 Year,1,36.74477060673156,737.9081163218193,98,0,7.381314143728487,,2,1,3.22347154083497,0,12,28749,59.66909139011919,1,1,0,48607.33838230991,1184.719698609029,2,40,0
60,Male,Delhi,22,Premium,Prepaid,Month-to-Month,3,36.9691811483069,540.5228015978407,77,0,4.870161483097862,86.75503234212236,2,4,25.839777748974992,0,7,12815,77.97565183066384,3,1,0,56357.16530933114,1616.779022657287,0,44,0
61,Male,Pune,58,Family,Enterprise,Month-to-Month,2,28.138919485682585,777.3949278770336,84,0,0.2991498822173111,,2,2,22.021801298055923,1,9,11830,79.5738947577987,0,1,0,37744.56299842906,1623.486403858882,2,48,0
20,Male,Chennai,38,Consumer,Enterprise,1 Year,1,26.929107819837693,314.15982399957795,77,0,7.463616826096006,48.94411202808998,3,1,27.034625891932595,0,13,32365,49.36113738807448,1,0,0,35224.08387470084,1147.6140121257747,0,12,0
54,Female,Pune,109,Family,Postpaid,1 Year,4,15.41892178057332,795.3690349777576,78,0,2.250469005681404,96.76846222814402,1,2,22.6372748553754,0,12,41279,17.775436739912443,0,1,0,48999.59731355157,1015.8298379001274,0,45,0
